STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,QGAG,Measurement Flag,Quality Flag,Units,QPCP,Measurement Flag,Quality Flag,Units
COOP:089010,TRAIL GLADE RANGES FL US,3,25.76667,-80.48333,19720902 06:15,-9999, , , ,25399.75,a, ,HT
COOP:089010,TRAIL GLADE RANGES FL US,3,25.76667,-80.48333,19720902 07:00,-9999, , , ,5.08,A, ,HT
COOP:089010,TRAIL GLADE RANGES FL US,3,25.76667,-80.48333,19720902 11:15,-9999, , , ,25399.75,a, ,HT
COOP:089010,TRAIL GLADE RANGES FL US,3,25.76667,-80.48333,19720902 12:00,-9999, , , ,2.54,A, ,HT
COOP:089010,TRAIL GLADE RANGES FL US,3,25.76667,-80.48333,19720902 15:15,-9999, , , ,25399.75,a, ,HT
COOP:089010,TRAIL GLADE RANGES FL US,3,25.76667,-80.48333,19720902 16:00,-9999, , , ,10.16,A, ,HT
COOP:089010,TRAIL GLADE RANGES FL US,3,25.76667,-80.48333,19720905 10:15,-9999, , , ,25399.75,a, ,HT
COOP:089010,TRAIL GLADE RANGES FL US,3,25.76667,-80.48333,19720905 11:00,-9999, , , ,2.54,A, ,HT
COOP:089010,TRAIL GLADE RANGES FL US,3,25.76667,-80.48333,19720905 11:15,-9999, , , ,25399.75,a, ,HT
COOP:089010,TRAIL GLADE RANGES FL US,3,25.76667,-80.48333,19720905 12:00,-9999, , , ,5.08,A, ,HT
COOP:089010,TRAIL GLADE RANGES FL US,3,25.76667,-80.48333,19720905 12:15,-9999, , , ,25399.75,a, ,HT
COOP:089010,TRAIL GLADE RANGES FL US,3,25.76667,-80.48333,19720905 13:00,-9999, , , ,2.54,A, ,HT
COOP:089010,TRAIL GLADE RANGES FL US,3,25.76667,-80.48333,19720905 14:15,-9999, , , ,25399.75,a, ,HT
COOP:089010,TRAIL GLADE RANGES FL US,3,25.76667,-80.48333,19720905 15:00,-9999, , , ,7.62,A, ,HT
COOP:089010,TRAIL GLADE RANGES FL US,3,25.76667,-80.48333,19720909 12:15,-9999, , , ,25399.75,a, ,HT
